,url_link,title,hot,date
196,https://www.ptt.cc/bbs/KoreaDrama/M.1615036058.A.F3C.html,[LIVE] 怪物 EP6,爆,03/06
197,https://www.ptt.cc/bbs/KoreaDrama/M.1614769863.A.9B6.html,[閒聊] JTBC《薛西弗斯的神話》EP05-06（雷）,爆,03/03
198,https://www.ptt.cc/bbs/KoreaDrama/M.1614775022.A.49F.html,[LIVE] Mouse EP1,爆,03/03
199,https://www.ptt.cc/bbs/KoreaDrama/M.1614861854.A.1F7.html,[LIVE] Mouse EP2,爆,03/04
200,https://www.ptt.cc/bbs/KoreaDrama/M.1614599132.A.50E.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP13-EP14,爆,03/01
201,https://www.ptt.cc/bbs/KoreaDrama/M.1614344778.A.B5D.html,[LIVE] 怪物 EP3,爆,02/26
202,https://www.ptt.cc/bbs/KoreaDrama/M.1614426723.A.FE1.html,[LIVE] tvN Vincenzo/黑道律師文森佐 EP3,爆,02/27
203,https://www.ptt.cc/bbs/KoreaDrama/M.1614428574.A.638.html,[LIVE] SBS Penthouse/上流戰爭 S2 EP04,爆,02/27
204,https://www.ptt.cc/bbs/KoreaDrama/M.1614431031.A.C38.html,[LIVE] 怪物 EP4,爆,02/27
205,https://www.ptt.cc/bbs/KoreaDrama/M.1614437833.A.D85.html,[求薦] 求推薦輕鬆HE愛情喜劇,爆,02/27
206,https://www.ptt.cc/bbs/KoreaDrama/M.1614513064.A.8C2.html,[LIVE] tvN Vincenzo/黑道律師文森佐 EP4,爆,02/28
207,https://www.ptt.cc/bbs/KoreaDrama/M.1614098866.A.8A3.html,[閒聊] 最常重蕊的劇,爆,02/24
208,https://www.ptt.cc/bbs/KoreaDrama/M.1614167739.A.0CA.html,[閒聊] JTBC《薛西弗斯的神話》EP03-04（雷）,爆,02/24
209,https://www.ptt.cc/bbs/KoreaDrama/M.1614261652.A.3C9.html,[心得] 哲仁王后：偏見(大雷),爆,02/25
210,https://www.ptt.cc/bbs/KoreaDrama/M.1613907599.A.5E7.html,[LIVE] tvN Vincenzo/黑道律師文森佐 EP2,爆,02/21
211,https://www.ptt.cc/bbs/KoreaDrama/M.1613952689.A.9B9.html,[新聞] 韓國確定翻拍台灣電視劇《想見你》,爆,02/22
212,https://www.ptt.cc/bbs/KoreaDrama/M.1613992691.A.CB4.html,[LIVE] L.U.C.A：The Beginning EP7、EP8,爆,02/22
213,https://www.ptt.cc/bbs/KoreaDrama/M.1613993535.A.7AA.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP11-EP12,爆,02/22
214,https://www.ptt.cc/bbs/KoreaDrama/M.1613736143.A.279.html,[LIVE] SBS Penthouse/上流戰爭 S2 EP01,爆,02/19
215,https://www.ptt.cc/bbs/KoreaDrama/M.1613740073.A.A44.html,[LIVE] 怪物 EP1,爆,02/19
216,https://www.ptt.cc/bbs/KoreaDrama/M.1613822013.A.3E9.html,[LIVE] tvN Vincenzo/黑道律師文森佐 EP1,爆,02/20
217,https://www.ptt.cc/bbs/KoreaDrama/M.1613823716.A.624.html,[LIVE] SBS Penthouse/上流戰爭 S2 EP02,爆,02/20
218,https://www.ptt.cc/bbs/KoreaDrama/M.1613826178.A.A95.html,[LIVE] 怪物 EP2,爆,02/20
219,https://www.ptt.cc/bbs/KoreaDrama/M.1613633354.A.DAF.html,[心得] 哲仁皇后-金昭容的性格（有雷）,爆,02/18
220,https://www.ptt.cc/bbs/KoreaDrama/M.1613649023.A.CFA.html,[閒聊] JTBC《薛西弗斯的神話》EP02（雷）,爆,02/18
221,https://www.ptt.cc/bbs/KoreaDrama/M.1613475669.A.D84.html,[活動] 哞哞哞 春節活動還沒完,爆,02/16
222,https://www.ptt.cc/bbs/KoreaDrama/M.1613533303.A.9BE.html,[情報][閒聊] JTBC《薛西弗斯的神話》EP01,爆,02/17
223,https://www.ptt.cc/bbs/KoreaDrama/M.1613546493.A.175.html,[情報] 哲仁王后花絮 未公開畫面 金正賢專訪,爆,02/17
224,https://www.ptt.cc/bbs/KoreaDrama/M.1613547622.A.855.html,[心得] 哲仁王后結局,爆,02/17
225,https://www.ptt.cc/bbs/KoreaDrama/M.1613555398.A.367.html,[心得] 該把這些棄掉的劇撿回來嗎,爆,02/17
226,https://www.ptt.cc/bbs/KoreaDrama/M.1613389176.A.718.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP09-EP10,爆,02/15
227,https://www.ptt.cc/bbs/KoreaDrama/M.1613389524.A.CD6.html,[LIVE] L.U.C.A：The Beginning EP5、EP6,爆,02/15
228,https://www.ptt.cc/bbs/KoreaDrama/M.1613416174.A.390.html,[求薦] 錯過會後悔的劇,爆,02/16
229,https://www.ptt.cc/bbs/KoreaDrama/M.1613047330.A.864.html,[活動] 牛轉乾坤之快閃小紅包 祝板友們發發發,爆,02/11
230,https://www.ptt.cc/bbs/KoreaDrama/M.1613124100.A.0F2.html,[LIVE] 愛在大都會/都市男女的愛情法 EP16大結局,爆,02/12
231,https://www.ptt.cc/bbs/KoreaDrama/M.1613216161.A.A34.html,[LIVE] 哲仁王后 EP19,爆,02/13
232,https://www.ptt.cc/bbs/KoreaDrama/M.1613224337.A.957.html,[LIVE] 哲仁王后 EP1 竹林（番外篇）,爆,02/13
233,https://www.ptt.cc/bbs/KoreaDrama/M.1613302523.A.4D0.html,[LIVE] 哲仁王后 EP20 最終回,爆,02/14
234,https://www.ptt.cc/bbs/KoreaDrama/M.1613309400.A.933.html,[LIVE] 哲仁王后 SP2 (番外篇),爆,02/14
235,https://www.ptt.cc/bbs/KoreaDrama/M.1613310024.A.EC1.html,[閒聊] 哲仁王后 黑特區,爆,02/14
236,https://www.ptt.cc/bbs/KoreaDrama/M.1612950142.A.16D.html,[情報] 哲仁王后 EP19 文字預告 & 花絮,爆,02/10
237,https://www.ptt.cc/bbs/KoreaDrama/M.1612512461.A.48B.html,[LIVE] 愛在大都會/都市男女的愛情法 EP14,爆,02/05
238,https://www.ptt.cc/bbs/KoreaDrama/M.1612611428.A.6A5.html,[LIVE] 哲仁王后 EP17,爆,02/06
239,https://www.ptt.cc/bbs/KoreaDrama/M.1612697554.A.19A.html,[LIVE] 哲仁王后 EP18,爆,02/07
240,https://www.ptt.cc/bbs/KoreaDrama/M.1612783754.A.9E2.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP07-EP08,爆,02/08
241,https://www.ptt.cc/bbs/KoreaDrama/M.1612352438.A.159.html,[LIVE] JTBC Run On/奔向愛情 EP15,爆,02/03
242,https://www.ptt.cc/bbs/KoreaDrama/M.1612354382.A.76F.html,[LIVE] 女神降臨 EP15,爆,02/03
243,https://www.ptt.cc/bbs/KoreaDrama/M.1612432156.A.845.html,[情報] 哲仁王后 EP17 文字預告 & 花絮,爆,02/04
244,https://www.ptt.cc/bbs/KoreaDrama/M.1612438754.A.E5D.html,[LIVE] JTBC Run On/奔向愛情 EP16 最終回,爆,02/04
245,https://www.ptt.cc/bbs/KoreaDrama/M.1612439813.A.337.html,[LIVE] 女神降臨 EP16,爆,02/04
246,https://www.ptt.cc/bbs/KoreaDrama/M.1612179474.A.A1F.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP05-EP06,爆,02/01
247,https://www.ptt.cc/bbs/KoreaDrama/M.1612253891.A.023.html,[LIVE] 愛在大都會/都市男女的愛情法 EP13,爆,02/02
248,https://www.ptt.cc/bbs/KoreaDrama/M.1611835250.A.3D5.html,[LIVE] JTBC Run On/奔向愛情 EP14,爆,01/28
249,https://www.ptt.cc/bbs/KoreaDrama/M.1611835403.A.760.html,[LIVE] 女神降臨 EP14,爆,01/28
250,https://www.ptt.cc/bbs/KoreaDrama/M.1612006880.A.446.html,[LIVE] 哲仁王后 EP15,爆,01/30
251,https://www.ptt.cc/bbs/KoreaDrama/M.1612092885.A.8FD.html,[LIVE] 哲仁王后 EP16,爆,01/31
252,https://www.ptt.cc/bbs/KoreaDrama/M.1611642132.A.D5E.html,[閒聊] 大家以前都看哪些韓劇？,爆,01/26
253,https://www.ptt.cc/bbs/KoreaDrama/M.1611648909.A.F66.html,[LIVE] 愛在大都會/都市男女的愛情法 EP11 EP12,爆,01/26
254,https://www.ptt.cc/bbs/KoreaDrama/M.1611724612.A.65B.html,[求薦]還有類似金牌救援的不拖職場劇+無愛情線?,爆,01/27
255,https://www.ptt.cc/bbs/KoreaDrama/M.1611732832.A.B1A.html,[情報] 哲仁王后 EP15 文字預告 & 花絮,爆,01/27
256,https://www.ptt.cc/bbs/KoreaDrama/M.1611748775.A.21A.html,[LIVE] JTBC Run On/奔向愛情 EP13,爆,01/27
257,https://www.ptt.cc/bbs/KoreaDrama/M.1611748909.A.A1D.html,[LIVE] 女神降臨 EP13,爆,01/27
258,https://www.ptt.cc/bbs/KoreaDrama/M.1611401483.A.5EA.html,[LIVE] 哲仁王后 EP13,爆,01/23
259,https://www.ptt.cc/bbs/KoreaDrama/M.1611406448.A.3D6.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP15,爆,01/23
260,https://www.ptt.cc/bbs/KoreaDrama/M.1611487264.A.279.html,[LIVE] 哲仁王后 EP14,爆,01/24
261,https://www.ptt.cc/bbs/KoreaDrama/M.1611491628.A.543.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP16 最終回,爆,01/24
262,https://www.ptt.cc/bbs/KoreaDrama/M.1611575138.A.AB9.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP03-EP04,爆,01/25
263,https://www.ptt.cc/bbs/KoreaDrama/M.1611143900.A.2ED.html,[LIVE] JTBC Run On/奔向愛情 EP11,爆,01/20
264,https://www.ptt.cc/bbs/KoreaDrama/M.1611146660.A.7ED.html,[LIVE] 女神降臨 EP11,爆,01/20
265,https://www.ptt.cc/bbs/KoreaDrama/M.1611207478.A.866.html,[心得] 被申惠善掰彎~有嗑哲仁王后的請進！(微雷,爆,01/21
266,https://www.ptt.cc/bbs/KoreaDrama/M.1611228361.A.494.html,[LIVE] JTBC Run On/奔向愛情 EP12,爆,01/21
267,https://www.ptt.cc/bbs/KoreaDrama/M.1611230207.A.C7A.html,[LIVE] 女神降臨 EP12,爆,01/21
268,https://www.ptt.cc/bbs/KoreaDrama/M.1610969372.A.59F.html,[LIVE] JTBC 前輩，那支口紅不要塗 EP01-EP02,爆,01/18
269,https://www.ptt.cc/bbs/KoreaDrama/M.1610969383.A.18E.html,[LIVE] 晝與夜 EP15,爆,01/18
270,https://www.ptt.cc/bbs/KoreaDrama/M.1610981344.A.CE1.html,[求薦] 想到暖男會想到那部戲,爆,01/18
271,https://www.ptt.cc/bbs/KoreaDrama/M.1611056194.A.7A4.html,[LIVE] 晝與夜 EP16 最終回,爆,01/19
272,https://www.ptt.cc/bbs/KoreaDrama/M.1610796861.A.F3E.html,[LIVE] 哲仁王后 EP11,爆,01/16
273,https://www.ptt.cc/bbs/KoreaDrama/M.1610800337.A.23C.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP13,爆,01/16
274,https://www.ptt.cc/bbs/KoreaDrama/M.1610884335.A.BC4.html,[LIVE] 哲仁王后 EP12,爆,01/17
275,https://www.ptt.cc/bbs/KoreaDrama/M.1610886639.A.56B.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP14,爆,01/17
276,https://www.ptt.cc/bbs/KoreaDrama/M.1610537809.A.DBD.html,[LIVE] JTBC Run On/奔向愛情 EP09,爆,01/13
277,https://www.ptt.cc/bbs/KoreaDrama/M.1610539584.A.1BC.html,[LIVE] 女神降臨 EP9,爆,01/13
278,https://www.ptt.cc/bbs/KoreaDrama/M.1610624184.A.CDE.html,[LIVE] JTBC Run On/奔向愛情 EP10,爆,01/14
279,https://www.ptt.cc/bbs/KoreaDrama/M.1610627387.A.979.html,[LIVE] 女神降臨 EP10,爆,01/14
280,https://www.ptt.cc/bbs/KoreaDrama/M.1610712653.A.0D6.html,[LIVE] SBS 飛吧開天龍/延遲的正義 EP17-18,爆,01/15
281,https://www.ptt.cc/bbs/KoreaDrama/M.1610195900.A.98B.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP11,爆,01/09
282,https://www.ptt.cc/bbs/KoreaDrama/M.1610277936.A.140.html,[LIVE] 哲仁王后 EP10,爆,01/10
283,https://www.ptt.cc/bbs/KoreaDrama/M.1610282314.A.888.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP12,爆,01/10
284,https://www.ptt.cc/bbs/KoreaDrama/M.1610363889.A.374.html,[LIVE] 晝與夜 EP13,爆,01/11
285,https://www.ptt.cc/bbs/KoreaDrama/M.1610450171.A.1FE.html,[LIVE] 晝與夜 EP14,爆,01/12
286,https://www.ptt.cc/bbs/KoreaDrama/M.1610019336.A.47A.html,[LIVE] 女神降臨 EP8,爆,01/07
287,https://www.ptt.cc/bbs/KoreaDrama/M.1610020736.A.E23.html,[LIVE] JTBC Run On/奔向愛情 EP08,爆,01/07
288,https://www.ptt.cc/bbs/KoreaDrama/M.1610192012.A.E9C.html,[LIVE] 哲仁王后 EP9,爆,01/09
289,https://www.ptt.cc/bbs/KoreaDrama/M.1609846070.A.BE4.html,[LIVE] 晝與夜 EP12,爆,01/05
290,https://www.ptt.cc/bbs/KoreaDrama/M.1609849528.A.24C.html,[LIVE] Penthouse 上流戰爭EP.21 最終回,爆,01/05
291,https://www.ptt.cc/bbs/KoreaDrama/M.1609923215.A.AE8.html,[心得] Penthouse S1 崩潰勸世文,爆,01/06
292,https://www.ptt.cc/bbs/KoreaDrama/M.1609934359.A.A7E.html,[LIVE] JTBC Run On/奔向愛情 EP07,爆,01/06
293,https://www.ptt.cc/bbs/KoreaDrama/M.1609936715.A.E9D.html,[LIVE] 女神降臨 EP7,爆,01/06
294,https://www.ptt.cc/bbs/KoreaDrama/M.1609611084.A.2B0.html,[心得] 南宮珉和大獎完美錯過的21年慘烈修羅場,爆,01/03
295,https://www.ptt.cc/bbs/KoreaDrama/M.1609673671.A.633.html,[LIVE] 哲仁王后 EP8,爆,01/03
296,https://www.ptt.cc/bbs/KoreaDrama/M.1609677616.A.2C5.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP10,爆,01/03
297,https://www.ptt.cc/bbs/KoreaDrama/M.1609752931.A.052.html,[求薦] 求整部正能量的劇,爆,01/04
298,https://www.ptt.cc/bbs/KoreaDrama/M.1609760284.A.303.html,[LIVE] 晝與夜 EP11,爆,01/04
299,https://www.ptt.cc/bbs/KoreaDrama/M.1609761650.A.4F1.html,[LIVE] Penthouse 上流戰爭EP.20,爆,01/04
300,https://www.ptt.cc/bbs/KoreaDrama/M.1609815647.A.72F.html,[新聞] 宋慧喬確定演出金銀淑作家新作品,爆,01/05
301,https://www.ptt.cc/bbs/KoreaDrama/M.1609412441.A.264.html,[LIVE] 2020 SBS 演技大賞,爆,12/31
302,https://www.ptt.cc/bbs/KoreaDrama/M.1609511870.A.8DD.html,[閒聊] 《金牌救援》南宮珉：SBS大賞得獎感言,爆,01/01
303,https://www.ptt.cc/bbs/KoreaDrama/M.1609587040.A.9C2.html,[LIVE] 哲仁王后 EP7,爆,01/02
304,https://www.ptt.cc/bbs/KoreaDrama/M.1609590830.A.130.html,[LIVE] 驅魔麵館/驚奇的傳聞 EP9,爆,01/02
305,https://www.ptt.cc/bbs/KoreaDrama/M.1616930973.A.6B6.html,[LIVE] tvN Vincenzo/黑道律師文森佐 EP12,99,03/28
306,https://www.ptt.cc/bbs/KoreaDrama/M.1615466498.A.8F2.html,[LIVE] Mouse EP4,99,03/11
307,https://www.ptt.cc/bbs/KoreaDrama/M.1614903829.A.EC4.html,[新聞] 電視劇《宮》將重新翻拍,98,03/05
308,https://www.ptt.cc/bbs/KoreaDrama/M.1624101036.A.EEB.html,[LIVE] tvN Mine/我的上流世界 EP13-14,97,06/19
309,https://www.ptt.cc/bbs/KoreaDrama/M.1613324092.A.14C.html,[心得] 哲仁王后結局雜感,96,02/15
310,https://www.ptt.cc/bbs/KoreaDrama/M.1621865776.A.6B8.html,[閒聊] 這區域的瘋X/不瘋不狂不愛你 EP1讓我大笑,95,05/24
311,https://www.ptt.cc/bbs/KoreaDrama/M.1620214076.A.175.html,[LIVE] JTBC Law School EP7,94,05/05
312,https://www.ptt.cc/bbs/KoreaDrama/M.1609589946.A.76D.html,[求薦] 2008年及以前韓劇（推投）,94,01/02
313,https://www.ptt.cc/bbs/KoreaDrama/M.1618486929.A.ED5.html,[LIVE] 大發不動產 EP2,93,04/15
314,https://www.ptt.cc/bbs/KoreaDrama/M.1612105887.A.98F.html,[心得] 寫在某人徹底崩潰前——哲仁王后,93,01/31
315,https://www.ptt.cc/bbs/KoreaDrama/M.1611048478.A.0F5.html,[LIVE] 愛在大都會/都市男女的愛情法 EP9 EP10,93,01/19
316,https://www.ptt.cc/bbs/KoreaDrama/M.1623616779.A.693.html,[心得] 想棄劇的-某天滅亡來到我家門前,92,06/14
317,https://www.ptt.cc/bbs/KoreaDrama/M.1620994141.A.050.html,[情報] NETFLIX《Move To Heaven：我是遺物整理師》,92,05/14
318,https://www.ptt.cc/bbs/KoreaDrama/M.1614341067.A.84F.html,[LIVE] SBS Penthouse/上流戰爭 S2 EP03,92,02/26
319,https://www.ptt.cc/bbs/KoreaDrama/M.1612868662.A.A04.html,[LIVE] L.U.C.A.: The Beginning EP3-4,92,02/09
320,https://www.ptt.cc/bbs/KoreaDrama/M.1618400903.A.B3B.html,[LIVE] 大發不動產EP1,91,04/14
321,https://www.ptt.cc/bbs/KoreaDrama/M.1612858371.A.668.html,[LIVE] 愛在大都會/都市男女的愛情法 EP15,91,02/09
322,https://www.ptt.cc/bbs/KoreaDrama/M.1616163969.A.B8A.html,[閒聊] Mouse 1-6 不負責任猜測XD,90,03/19
323,https://www.ptt.cc/bbs/KoreaDrama/M.1613610813.A.B52.html,[閒聊] 關於金正賢分享了對於哲仁王后結局,90,02/18
324,https://www.ptt.cc/bbs/KoreaDrama/M.1622641963.A.CBA.html,[閒聊] 欣賞的韓劇最強綠葉配角演員,89,06/02
325,https://www.ptt.cc/bbs/KoreaDrama/M.1620214724.A.9EA.html,[LIVE] 大發不動產 EP7,89,05/05
326,https://www.ptt.cc/bbs/KoreaDrama/M.1616414965.A.6EB.html,[LIVE] SBS 朝鮮驅魔師 EP1,89,03/22
327,https://www.ptt.cc/bbs/KoreaDrama/M.1614963091.A.F6A.html,[閒聊] 薛西弗斯的神話（兼~ep6時間軸)(雷),89,03/06
328,https://www.ptt.cc/bbs/KoreaDrama/M.1618399681.A.1E4.html,[LIVE] JTBC Law School EP1,87,04/14
329,https://www.ptt.cc/bbs/KoreaDrama/M.1617774420.A.CA8.html,[情報] tvN <<文森佐>> 下週停播,87,04/07
330,https://www.ptt.cc/bbs/KoreaDrama/M.1609431707.A.2BB.html,[情報] 2020 SBS 演技大賞．得獎名單,87,01/01
331,https://www.ptt.cc/bbs/KoreaDrama/M.1617033414.A.591.html,[求薦] 邏輯合理節奏明快bug少的劇,86,03/29
332,https://www.ptt.cc/bbs/KoreaDrama/M.1624274819.A.914.html,[LIVE] 這區域的瘋X/不瘋不狂不愛你 EP13 最終回,85,06/21
333,https://www.ptt.cc/bbs/KoreaDrama/M.1623528099.A.A6F.html,[心得] Law School 今年心中上半年第一名,85,06/13
334,https://www.ptt.cc/bbs/KoreaDrama/M.1623599940.A.26A.html,[求薦] 關於呂珍九（怪物）,85,06/13
335,https://www.ptt.cc/bbs/KoreaDrama/M.1619988641.A.B83.html,[心得] 文森佐 EP19+20,85,05/03
336,https://www.ptt.cc/bbs/KoreaDrama/M.1610204662.A.E03.html,[心得] 女神降臨7-8集看了之後>//<,84,01/09
337,https://www.ptt.cc/bbs/KoreaDrama/M.1624014805.A.99E.html,[閒聊] 《機醫2》ep01場景回顧,83,06/18
338,https://www.ptt.cc/bbs/KoreaDrama/M.1618445973.A.30C.html,[情報] 機智醫生生活2 6/17首播,83,04/15
339,https://www.ptt.cc/bbs/KoreaDrama/M.1615634439.A.618.html,[LIVE] 婚詞離曲(結婚作詞離婚作曲)EP15-16完結,83,03/13
340,https://www.ptt.cc/bbs/KoreaDrama/M.1610440019.A.066.html,[LIVE] 愛在大都會/都市男女的愛情法 EP7 EP8,83,01/12
341,https://www.ptt.cc/bbs/KoreaDrama/M.1624364978.A.F65.html,[LIVE] SBS 羽球少年團 EP8,82,06/22
342,https://www.ptt.cc/bbs/KoreaDrama/M.1620818107.A.F41.html,[LIVE] JTBC Law School EP9 (明天停播),82,05/12
343,https://www.ptt.cc/bbs/KoreaDrama/M.1613674979.A.C01.html,[求薦] 類似 你們被包圍了 或 秘密森林 的劇,82,02/19
344,https://www.ptt.cc/bbs/KoreaDrama/M.1611307384.A.6D5.html,[求薦] 跪求甜寵小虐古裝劇,82,01/22
345,https://www.ptt.cc/bbs/KoreaDrama/M.1623759830.A.609.html,[LIVE] SBS 羽球少年團 EP6,81,06/15
346,https://www.ptt.cc/bbs/KoreaDrama/M.1619789723.A.5CA.html,[LIVE] OCN 《黑洞》EP1,81,04/30
347,https://www.ptt.cc/bbs/KoreaDrama/M.1622645414.A.08F.html,[問題] 《熱血司祭》後面會變好看嗎？,80,06/02
348,https://www.ptt.cc/bbs/KoreaDrama/M.1615029092.A.041.html,[LIVE] 婚詞離曲(結婚作詞，離婚作曲)EP13-14,80,03/06
349,https://www.ptt.cc/bbs/KoreaDrama/M.1609503230.A.367.html,[LIVE] SBS 飛吧開天龍/延遲的正義 EP13-14,80,01/01
350,https://www.ptt.cc/bbs/KoreaDrama/M.1614424889.A.603.html,[LIVE] 婚詞離曲(結婚作詞，離婚作曲)EP11-12,79,02/27
351,https://www.ptt.cc/bbs/KoreaDrama/M.1613462725.A.9A1.html,[LIVE] 愛在大都會/都市男女的愛情法 EP17 番外,79,02/16
352,https://www.ptt.cc/bbs/KoreaDrama/M.1611042001.A.6B5.html,[問題] 秘密森林第2季值得追嗎,79,01/19
353,https://www.ptt.cc/bbs/KoreaDrama/M.1619785490.A.1C5.html,[LIVE] SBS 模範計程車 EP7,77,04/30
354,https://www.ptt.cc/bbs/KoreaDrama/M.1619788208.A.BD7.html,[LIVE] JTBC Undercover EP3,77,04/30
355,https://www.ptt.cc/bbs/KoreaDrama/M.1618056991.A.615.html,[LIVE] SBS 模範計程車 EP2,77,04/10
356,https://www.ptt.cc/bbs/KoreaDrama/M.1615050645.A.DB8.html,[閒聊] Vincenzo 黑道律師文森佐 梗圖篇 EP1-4,76,03/07
357,https://www.ptt.cc/bbs/KoreaDrama/M.1621589752.A.4C5.html,[問題] 機智牢房生活是喜劇還是?,75,05/21
358,https://www.ptt.cc/bbs/KoreaDrama/M.1620134241.A.5FA.html,[閒聊] 文森佐有爛尾嗎？,75,05/04
359,https://www.ptt.cc/bbs/KoreaDrama/M.1619003846.A.B76.html,[LIVE] JTBC Law School EP3,75,04/21
360,https://www.ptt.cc/bbs/KoreaDrama/M.1620910491.A.144.html,[情報] 機智醫生生活第二季預告 6/17首播,74,05/13
361,https://www.ptt.cc/bbs/KoreaDrama/M.1619191484.A.CBC.html,[徵文] 2020最強塞子-愛在大都會/都市男女的愛情法,74,04/23
362,https://www.ptt.cc/bbs/KoreaDrama/M.1616241410.A.966.html,[閒聊] 怪物or Mouse,74,03/20
363,https://www.ptt.cc/bbs/KoreaDrama/M.1613264521.A.F45.html,[閒聊] 婚詞離曲(結婚作詞，離婚作曲)EP7-8,74,02/14
364,https://www.ptt.cc/bbs/KoreaDrama/M.1610388808.A.142.html,[閒聊] 哲仁王后（雷）,74,01/12
365,https://www.ptt.cc/bbs/KoreaDrama/M.1609420669.A.688.html,[LIVE] 2020 KBS 演技大賞,74,12/31
366,https://www.ptt.cc/bbs/KoreaDrama/M.1613822193.A.220.html,[LIVE] 婚詞離曲(結婚作詞，離婚作曲)EP09-10,73,02/20
367,https://www.ptt.cc/bbs/KoreaDrama/M.1622204592.A.DCA.html,[LIVE] SBS 模範計程車 EP15,72,05/28
368,https://www.ptt.cc/bbs/KoreaDrama/M.1619236041.A.431.html,[求薦] 大叔的愛情劇,72,04/24
369,https://www.ptt.cc/bbs/KoreaDrama/M.1619090739.A.D1C.html,[LIVE] JTBC Law School EP4,72,04/22
370,https://www.ptt.cc/bbs/KoreaDrama/M.1624022552.A.4D2.html,[LIVE] Imitation EP7,71,06/18
371,https://www.ptt.cc/bbs/KoreaDrama/M.1620024966.A.A1C.html,[心得] 阿斯達年代記,71,05/03
372,https://www.ptt.cc/bbs/KoreaDrama/M.1621941644.A.33D.html,[求薦] 祕密森林刷兩次之後,70,05/25
373,https://www.ptt.cc/bbs/KoreaDrama/M.1613563535.A.00D.html,"[LIVE] KBS 你好?是我!/哈囉,我好嗎? EP01-EP02",70,02/17
374,https://www.ptt.cc/bbs/KoreaDrama/M.1613494780.A.AAB.html,[求薦] 大愛「今生是第一次」，求推薦,70,02/17
375,https://www.ptt.cc/bbs/KoreaDrama/M.1620395042.A.8C0.html,[LIVE] JTBC Undercover EP5-6,69,05/07
376,https://www.ptt.cc/bbs/KoreaDrama/M.1618157203.A.EAA.html,[求薦] OST英文歌好聽又好看的劇,69,04/12
377,https://www.ptt.cc/bbs/KoreaDrama/M.1615098624.A.6F2.html,[心得] 愛在大都會：推！！！,69,03/07
378,https://www.ptt.cc/bbs/KoreaDrama/M.1623930872.A.394.html,[LIVE] JTBC 月刊家 EP02,68,06/17
379,https://www.ptt.cc/bbs/KoreaDrama/M.1616130114.A.6AC.html,[心得] RUN ON-在自己的人生路上(無雷推薦),68,03/19
380,https://www.ptt.cc/bbs/KoreaDrama/M.1614597152.A.9AD.html,[LIVE] L.U.C.A: The beginning EP9、EP10,68,03/01
381,https://www.ptt.cc/bbs/KoreaDrama/M.1621792539.A.A70.html,[心得] 金牌救援-真是相見恨晚！,67,05/24
382,https://www.ptt.cc/bbs/KoreaDrama/M.1619183898.A.897.html,[LIVE] JTBC Undercover EP1-2,67,04/23
383,https://www.ptt.cc/bbs/KoreaDrama/M.1617957443.A.CBB.html,[新聞] 韓石圭透露11月開始拍攝《浪漫醫生金師傅3》,67,04/09
384,https://www.ptt.cc/bbs/KoreaDrama/M.1613375071.A.2BB.html,[心得] 哲仁王后心得,67,02/15
385,https://www.ptt.cc/bbs/KoreaDrama/M.1624292157.A.235.html,[心得] 機智醫生生活 S2 EP1 - 信念決定你的態度,66,06/22
386,https://www.ptt.cc/bbs/KoreaDrama/M.1624090828.A.632.html,[LIVE] 所以我和黑粉結婚了 EP16,66,06/19
387,https://www.ptt.cc/bbs/KoreaDrama/M.1623843893.A.D66.html,[LIVE] JTBC 月刊家 EP01,66,06/16
388,https://www.ptt.cc/bbs/KoreaDrama/M.1619876624.A.139.html,[LIVE] JTBC Undercover EP4,66,05/01
389,https://www.ptt.cc/bbs/KoreaDrama/M.1617328223.A.8D4.html,[新聞] 申敏兒、金宣虎tvN新電視劇《海村恰恰恰,66,04/02
390,https://www.ptt.cc/bbs/KoreaDrama/M.1611416197.A.478.html,[閒聊] 秘密花園的開頭也太快了吧  =.=,66,01/23
391,https://www.ptt.cc/bbs/KoreaDrama/M.1610454051.A.803.html,[LIVE] Penthouse 上流戰爭-隱藏room的秘密故事,66,01/12
392,https://www.ptt.cc/bbs/KoreaDrama/M.1623253921.A.CD8.html,[心得] 某天滅亡來到我家門前-我想和你一起去死,65,06/09
393,https://www.ptt.cc/bbs/KoreaDrama/M.1618825730.A.4F2.html,[徵文] 2020最強塞子 - 惡之花,65,04/19
394,https://www.ptt.cc/bbs/KoreaDrama/M.1623498418.A.231.html,[LIVE] TV朝鮮 《婚詞離曲第二季》EP1-2,64,06/12
395,https://www.ptt.cc/bbs/KoreaDrama/M.1622464001.A.08B.html,[LIVE] KBS 五月的青春 EP09-EP10,64,05/31
